datetime,open,high,low,close,rsi,ema_9,ema_21,macd_line,future_return,target
2024-01-02 19:15:00,2061.78003,2061.96997,2060.53003,2061.67993,40.73169793486968,2062.6867070012095,2064.233411245285,-1.739855240632096,-0.0009312405733123974,0
2024-01-02 19:30:00,2061.62012,2062.090088,2061.19995,2061.82007,41.392742964743945,2062.5133796009677,2064.014016586623,-1.7116412364603093,-0.001314353293689785,0
2024-01-02 19:45:00,2061.88989,2061.90991,2060.55005,2060.96997,38.49860676598733,2062.204697680774,2063.737285078748,-1.7378446094144238,-0.001324609305200175,0
2024-01-02 20:00:00,2060.96997,2061.67993,2060.61011,2060.96997,38.49860676598733,2061.9577521446195,2063.48571098068,-1.7385698205957851,-0.000980130729415718,0
2024-01-02 20:15:00,2061.050049,2061.53003,2059.61011,2059.76001,34.28620182018943,2061.5182037156956,2063.1470108915273,-1.8158462701471763,-0.0005777080796901535,0
2024-01-02 20:30:00,2059.80005,2060.30005,2059.030029,2059.11011,32.18452824867781,2061.0365849725567,2062.780019901388,-1.9075409668594148,-0.00025254598939339346,0
2024-01-02 20:45:00,2059.21997,2059.40991,2058.050049,2058.23999,29.49495300226181,2060.4772659780456,2062.367289910353,-2.027054464660978,0.0003546622374197561,0
2024-01-02 21:00:00,2058.46997,2059.070068,2058.12012,2058.94995,34.46033843595984,2060.1718027824368,2062.0566226457754,-2.0409550744525404,4.861652902232727e-05,0
2024-01-02 21:15:00,2058.98999,2059.19995,2058.42993,2058.57007,33.075469063756145,2059.8514562259497,2061.739663314341,-2.058890935976251,0.0003982473134858111,0
2024-01-02 21:30:00,2058.59009,2058.96997,2058.55005,2058.59009,33.23258815126715,2059.59918298076,2061.453338467583,-2.0478830675292556,0.00046631915924533196,0
2024-01-02 21:45:00,2058.61011,2059.30005,2058.51001,2058.96997,36.38154408465112,2059.473340384608,2061.2275776978026,-1.9856171527344486,0.00032536657151926995,0
2024-01-02 23:00:00,2059.090088,2059.46997,2058.73999,2059.050049,37.076638278564396,2059.3886821076867,2061.029620543457,-1.907817132279888,0.000961598772677652,0
2024-01-02 23:15:00,2059.030029,2059.59009,2058.84009,2059.38989,40.15961022460197,2059.3889236861496,2060.8805541304155,-1.7980113711569174,0.001345068271652039,0
2024-01-02 23:30:00,2059.28003,2059.62012,2058.86011,2059.55005,41.65648686135372,2059.42114894892,2060.7595992094684,-1.6787147620589167,0.0003933189193436881,0
2024-01-02 23:45:00,2059.46997,2060.13989,2059.19995,2059.63989,42.552137508746675,2059.464897159136,2060.657807463153,-1.5589513815739338,0.000291361612733132,0
2024-01-03 00:00:00,2059.63989,2061.090088,2059.26001,2061.030029,54.548296377112884,2059.7779235273088,2060.6916457846846,-1.3364595663047112,0.0005870661673896826,0
2024-01-03 00:15:00,2060.84009,2062.15991,2060.37988,2062.15991,61.759725007800114,2060.254320821847,2060.825124349713,-1.0567793513064316,-0.0004169705733441109,0
2024-01-03 00:30:00,2062.13989,2062.17993,2060.090088,2060.36011,48.21908624115672,2060.275478657478,2060.7828503179207,-0.9691873953815957,0.0005483895725393317,0
2024-01-03 00:45:00,2060.38989,2060.90991,2060.17993,2060.23999,47.447655182315906,2060.2683809259825,2060.733499379928,-0.8990985707064283,0.0010823884648507587,0
2024-01-03 01:00:00,2060.13989,2062.28003,2060.13989,2062.23999,59.4494682944526,2060.6627027407862,2060.870453072662,-0.6743953767791027,0.0009212797779174497,0
2024-01-03 01:15:00,2062.21997,2062.21997,2059.63989,2061.30005,53.11513804004619,2060.790172192629,2060.9095073387834,-0.5656414171294273,0.0014165429239669791,0
2024-01-03 01:30:00,2061.40991,2062.15991,2061.070068,2061.48999,54.210585642621126,2060.9301357541035,2060.962278489803,-0.4588373585188492,0.0015376839157001942,0
2024-01-03 01:45:00,2061.46997,2062.61011,2061.23999,2062.46997,59.61926742232081,2061.238102603283,2061.099341354366,-0.2917550065189971,0.001110338590772253,0
2024-01-03 02:00:00,2062.63989,2064.13989,2061.65991,2064.13989,66.99967717502747,2061.8184600826266,2061.3757548676053,-0.02431219504933324,-0.0001840379142132864,0
2024-01-03 02:15:00,2064.19995,2064.46997,2062.78003,2064.21997,67.31795137942083,2062.2987620661015,2061.634319879641,0.19188798140248764,-0.00022282508971183113,0
2024-01-03 02:30:00,2064.19995,2065.21997,2063.37988,2064.65991,69.13503896947448,2062.770991652881,2061.9093735269466,0.3941837551874414,0.0002518671464879496,0
2024-01-03 02:45:00,2064.67993,2065.19995,2064.090088,2064.76001,69.56286623723432,2063.168795322305,2062.168522297224,0.556170657666371,0.00019367868326725102,0
2024-01-03 03:00:00,2064.73999,2065.65991,2063.67993,2063.76001,60.28708631433923,2063.287038257844,2062.3132029974763,0.5969732660737463,0.0005426357689719552,0
2024-01-03 03:15:00,2063.82007,2064.070068,2063.42993,2063.76001,60.28708631433923,2063.381632606275,2062.4447309067964,0.622138007520789,0.0007074272167915119,0
2024-01-03 03:30:00,2063.78003,2065.23999,2063.53003,2065.17993,67.81121773468527,2063.74129208502,2062.6933853698147,0.7480340527281442,-1.9388141158205308e-05,0
2024-01-03 03:45:00,2065.13989,2065.40991,2064.61011,2065.15991,67.6105411413171,2064.0250156680163,2062.9176148816496,0.8365489137568147,-0.0001113618363819402,0
2024-01-03 04:00:00,2065.070068,2065.12012,2064.51001,2064.87988,64.63765192326358,2064.195988534413,2063.0960026196813,0.8740262673977668,-0.0004794419324769539,0
2024-01-03 04:15:00,2064.90991,2065.21997,2064.76001,2065.21997,66.618352693895,2064.4007848275305,2063.2890905633467,0.9205581397100104,-0.0007892040672063949,0
2024-01-03 04:30:00,2065.17993,2065.63989,2064.88989,2065.13989,65.65620608745039,2064.5486058620245,2063.4573450575876,0.9401358956274635,-3.38098161475342e-05,0
2024-01-03 04:45:00,2065.090088,2065.19995,2064.59009,2064.92993,63.00529944648982,2064.62487068962,2063.5912164159886,0.9280118480342026,-0.0003825989388414053,0
2024-01-03 05:00:00,2064.90991,2064.90991,2063.73999,2063.88989,51.54974443705513,2064.477874551696,2063.6183685599894,0.824971162905058,0.0006735533744970379,0
2024-01-03 05:15:00,2063.88989,2064.37988,2063.57007,2063.59009,48.712982740347606,2064.3003176413567,2063.6157977818084,0.7109242311044,0.0005572327593412751,0
2024-01-03 05:30:00,2063.78003,2066.01001,2063.78003,2065.070068,60.604222490798776,2064.4542677130858,2063.7480041652802,0.7315304442963679,-0.00037287742044800343,0
2024-01-03 05:45:00,2065.070068,2065.070068,2063.86011,2064.13989,52.15889709560745,2064.391392170469,2063.783630150255,0.6651361504232227,0.000106688505496777,0
2024-01-03 06:00:00,2064.13989,2065.48999,2063.78003,2065.28003,59.7901458550927,2064.569119736375,2063.9196665002314,0.6964892688938562,-0.0014525875215091189,0
2024-01-03 06:15:00,2065.30005,2065.42993,2063.53003,2064.73999,55.15951557129803,2064.6032937891,2063.9942413638464,0.6700363643467426,-0.0015643519356642877,0
2024-01-03 06:30:00,2064.71997,2064.96997,2064.28003,2064.30005,51.545995753360536,2064.5426450312802,2064.022042148951,0.606580483412472,-0.0004021120863703098,0
2024-01-03 06:45:00,2064.28003,2065.13989,2063.76001,2064.36011,52.02275015909774,2064.5061380250245,2064.0527755899557,0.5547428503909941,-0.0006540041117149009,0
2024-01-03 07:00:00,2064.26001,2064.32007,2062.21997,2062.28003,37.735053692740706,2064.0609164200196,2063.89161689996,0.34187515670873836,0.0007370580027388218,0
2024-01-03 07:15:00,2062.32007,2062.59009,2061.030029,2061.51001,33.90494253410759,2063.5507351360156,2063.6751071817816,0.10977636357620213,-0.0004365246812456647,0
2024-01-03 07:30:00,2061.53003,2063.48999,2061.13989,2063.46997,48.64638865098351,2063.5345821088126,2063.6564583470745,0.08303165256302236,-0.0008577881072822091,0
2024-01-03 07:45:00,2063.46997,2063.88989,2062.71997,2063.01001,45.97275450973757,2063.4296676870504,2063.5976903155224,0.024439623677153577,-0.0014153697683706445,0
2024-01-03 08:00:00,2063.050049,2064.36011,2062.53003,2063.80005,51.10173800873784,2063.5037441496406,2063.6160866504747,0.041278807613252866,-0.002674687404915943,-1
2024-01-03 08:15:00,2063.80005,2063.80005,2059.030029,2060.61011,35.838190716381234,2062.9250173197124,2063.342816045886,-0.20046666146890857,-0.0008492630369555387,0
2024-01-03 08:30:00,2060.80005,2061.69995,2059.96997,2061.69995,42.37233267669599,2062.68000385577,2063.1934645871693,-0.30064505848258705,-0.003235156017731944,-1
2024-01-03 08:45:00,2061.69995,2061.78003,2059.46997,2060.090088,36.30423396223199,2062.162020684616,2062.911339442881,-0.5041282919432888,-0.0015534262402606691,0
2024-01-03 09:00:00,2060.050049,2060.65991,2058.090088,2058.28003,30.794778452202053,2061.385622547693,2062.49031131171,-0.8021995171111485,-0.0012048797849921744,0
2024-01-03 09:15:00,2058.38989,2059.21997,2057.90991,2058.86011,34.34280312912337,2060.8805200381544,2062.160293010645,-0.9803150409084083,-0.002841426657200219,-1
2024-01-03 09:30:00,2058.88989,2059.15991,2054.38989,2055.030029,24.956273394826283,2059.7104218305235,2061.5120871914955,-1.4142260861522118,-9.24263866315389e-05,0
2024-01-03 09:45:00,2055.21997,2057.030029,2055.21997,2056.88989,34.600623109643976,2059.146315464419,2061.091887446814,-1.5897033656319763,-0.0009334092259064564,0
2024-01-03 10:00:00,2056.80005,2057.19995,2055.61011,2055.80005,31.928952149348618,2058.4770623715353,2060.610811315285,-1.7960080904026654,-0.0012452864761822724,0
2024-01-03 10:15:00,2055.73999,2055.80005,2052.73999,2053.01001,26.179075453709316,2057.3836518972284,2059.9198293775316,-2.1597428110590045,-0.00028255098473684015,0
2024-01-03 10:30:00,2053.090088,2055.55005,2053.090088,2054.84009,34.74378921886236,2056.874939517783,2059.458034888665,-2.274118414865825,-0.002754550111975118,-1
2024-01-03 10:45:00,2054.98999,2056.01001,2054.36011,2054.96997,35.33539134009739,2056.4939456142265,2059.0500289896954,-2.3274522535766664,-0.003615590548021519,-1
2024-01-03 11:00:00,2054.94995,2055.71997,2052.37988,2053.23999,31.155212341852305,2055.8431544913815,2058.5218436269956,-2.480718454804901,-0.0037355789081431334,-1
2024-01-03 11:15:00,2053.15991,2053.73999,2051.63989,2052.42993,29.34883124289395,2055.1605095931054,2057.9680332972684,-2.6371486870511944,-0.004287566591859138,-1
2024-01-03 11:30:00,2052.34009,2052.42993,2047.79004,2049.17993,23.321127797052654,2053.964393674484,2057.1691148156983,-2.98891426858836,-0.001493246129928627,0
2024-01-03 11:45:00,2049.28003,2049.98999,2046.83997,2047.54004,20.9130660306336,2052.6795229395875,2056.2937443779074,-3.3612698180140796,-0.0008693505207352237,0
2024-01-03 12:00:00,2047.64001,2048.19995,2043.26001,2045.56995,18.37976465384358,2051.25760835167,2055.3188539799157,-3.771854481319224,-5.8663356880095385e-05,0
2024-01-03 12:15:00,2045.56995,2046.35999,2041.87,2043.63,16.228868896436452,2049.732086681336,2054.2562308908323,-4.205307371585604,-0.00030337683435854856,0
2024-01-03 12:30:00,2043.19995,2046.30005,2042.17004,2046.12,28.210280176855477,2049.009669345069,2053.51657353712,-4.29835100502396,-0.0020184593278985696,-1
2024-01-03 12:45:00,2046.13,2048.38989,2045.44995,2045.76001,27.576695877283612,2048.3597374760557,2052.811431397382,-4.350981532589685,-0.002287684761224762,-1
2024-01-03 13:00:00,2045.79004,2047.98999,2045.050049,2045.44995,26.99644424631974,2047.7777799808446,2052.142205815802,-4.367366572334049,-0.003950206652575394,-1
2024-01-03 13:15:00,2045.35999,2046.35999,2041.48999,2043.01001,22.801481563580282,2046.8242259846759,2051.3120061961836,-4.525072383275074,-0.002883005942785455,-1
2024-01-03 13:30:00,2042.95996,2045.030029,2041.62,2041.98999,21.26649530757716,2045.8573787877408,2050.464550178349,-4.678432407422406,-0.0033594630892387345,-1
2024-01-03 13:45:00,2042.01001,2042.01001,2038.87,2041.079956,19.936078907043793,2044.9018942301927,2049.6114052530443,-4.817866108307726,-0.001523696311287459,0
2024-01-03 14:00:00,2041.14001,2042.37,2036.51001,2037.37,15.534112353891032,2043.3955153841541,2048.49855023004,-5.168155485260286,0.001614841683150292,0
2024-01-03 14:15:00,2037.38,2037.65002,2034.68994,2037.12,15.28147302790795,2042.1404123073235,2047.4641365727637,-5.403645390447991,0.0003289153314485205,0
2024-01-03 14:30:00,2037.14001,2037.21997,2031.93005,2035.13,13.359778598112015,2040.738329845859,2046.342851429785,-5.685312462712545,-0.00041764899539598055,0
2024-01-03 14:45:00,2035.15002,2039.71997,2034.42004,2037.96997,27.764032625530376,2040.1846578766874,2045.5816803907137,-5.614651593828967,-0.0026349701315766527,-1
2024-01-03 15:00:00,2038.030029,2048.76001,2037.68005,2040.66003,38.521292317691234,2040.2797323013501,2045.1342576279214,-5.280714199759359,-0.0032930963027683058,-1
2024-01-03 15:15:00,2040.69995,2040.69995,2035.58997,2037.79004,32.7413822916335,2039.7817938410801,2044.4666014799286,-5.187848330334418,-0.0018009902531470612,0
2024-01-03 15:30:00,2037.51001,2038.96997,2032.41003,2034.28003,27.196220268192832,2038.6814410728641,2043.5405495272078,-5.335970189556292,-0.0006636156183472686,0
2024-01-03 15:45:00,2034.040039,2035.19995,2031.95996,2032.59998,24.9490186402964,2037.4651488582913,2042.5459522974616,-5.525232384792162,-5.411295930446425e-05,0
2024-01-03 16:00:00,2033.01001,2036.040039,2031.48999,2033.93994,30.069680749263227,2036.760107086633,2041.7635875431467,-5.503657724252662,-0.0003048221768042758,0
2024-01-03 16:15:00,2033.85999,2035.69995,2033.56006,2034.12,30.774887267714405,2036.2320856693066,2041.0687159483152,-5.4096709933542115,-0.0006292794918686395,0
2024-01-03 16:30:00,2034.16003,2034.68005,2032.69995,2032.93005,28.653147572047686,2035.5716785354452,2040.3288372257412,-5.369310779763282,-0.00039846427573841936,0
2024-01-03 16:45:00,2032.98999,2033.12,2031.51001,2032.48999,27.863785207333834,2034.9553408283564,2039.6162147506736,-5.311605304388422,0.0004526664360102739,0
2024-01-03 17:00:00,2032.60999,2033.37,2031.099976,2033.31995,31.800963456661137,2034.6282626626853,2039.043827046067,-5.1396557119505815,-0.00013766205362819584,0
2024-01-03 17:15:00,2033.30005,2033.78003,2032.13,2032.83997,30.723444063465337,2034.2706041301483,2038.479840041879,-4.98465479808101,0.0010674918006456924,0
2024-01-03 17:30:00,2032.96997,2032.96997,2030.80005,2032.12,29.081170686326004,2033.8404833041186,2037.9016727653445,-4.863843657037023,0.0016239395311301585,0
2024-01-03 17:45:00,2032.19995,2033.42004,2031.17004,2033.41003,35.9023655554613,2033.754392643295,2037.4933416048586,-4.610854259842654,0.0012393073520935438,0
2024-01-03 18:00:00,2033.51001,2035.12,2033.01001,2033.040039,34.83464136320312,2033.6115219146361,2037.0884959135078,-4.389612797541076,-0.0008755503904761541,0
2024-01-03 18:15:00,2033.099976,2035.28003,2033.01001,2035.01001,44.58440681950422,2033.8912195317089,2036.8995426486433,-4.009102708301498,0.0019115434228258454,0
2024-01-03 18:30:00,2035.17004,2035.48999,2034.12,2035.42004,46.43772375528947,2034.1969836253672,2036.7650424078577,-3.6325855419934214,0.0013117321965643303,0
2024-01-03 18:45:00,2035.43005,2036.37,2035.13,2035.93005,48.80404605616187,2034.5435969002938,2036.6891340071434,-3.255511915489933,0.00040765644183116123,0
2024-01-03 19:00:00,2035.96997,2037.76001,2030.73999,2031.26001,33.66994383634403,2033.886879520235,2036.1955772792212,-3.2955228130672367,0.004061518446375478,1
2024-01-03 19:15:00,2031.35999,2039.29004,2031.35999,2038.90002,57.58076474222955,2034.889507616188,2036.4414357083829,-2.679855079681147,0.001157481964221052,0
2024-01-03 19:30:00,2038.91003,2042.23999,2036.38,2038.089966,55.235043730059594,2035.5295992929505,2036.5913020985297,-2.2315743531855787,0.001633919039666143,0
2024-01-03 19:45:00,2038.10999,2038.45996,2034.90002,2036.76001,51.414171097794544,2035.7756814343606,2036.6066391804816,-1.9610195691429908,0.0019884767867177633,0
2024-01-03 20:00:00,2036.78003,2039.51001,2036.63,2039.51001,58.07692669042687,2036.5225471474887,2036.870581982256,-1.5073254270109828,0.0005442434675768659,0
2024-01-03 20:15:00,2039.48999,2042.030029,2039.31995,2041.26001,61.78260871083422,2037.470039717991,2037.26962089296,-0.9950884162010425,0.00012247337368842537,0
2024-01-03 20:30:00,2041.26001,2041.95996,2040.84998,2041.42004,62.122792673732484,2038.2600397743931,2037.6469317208725,-0.569657157974234,-0.0001224637728156619,0
2024-01-03 20:45:00,2041.43005,2042.37,2040.81006,2040.81006,59.86593461799627,2038.7700438195145,2037.9344888371568,-0.27850962337538476,0.00031354706277753053,0
2024-01-03 21:00:00,2041.18994,2041.81995,2040.39001,2040.62,59.12233785068286,2039.1400350556116,2038.178626215597,-0.06239016323797841,0.0011810278248767236,0
2024-01-03 21:15:00,2040.56006,2041.83997,2040.45996,2041.51001,61.60379982854915,2039.6140300444895,2038.4814792869065,0.17864314784674207,0.0005437102902081659,0
2024-01-03 21:30:00,2041.54004,2041.65002,2040.69995,2041.17004,60.05646416953691,2039.9252320355918,2038.7258938971877,0.3383309767839364,0.0011610987588275279,0
2024-01-03 21:45:00,2041.26001,2041.79004,2040.91003,2041.44995,60.95367096111614,2040.2301756284735,2038.9735353610797,0.48191590285387065,0.0007838051577018224,0
2024-01-03 23:00:00,2042.35999,2043.18994,2041.80005,2043.030029,65.77539516725174,2040.790146302779,2039.3423075100725,0.7149654842150994,-7.343455449515535e-05,0
2024-01-03 23:15:00,2043.01001,2043.14001,2042.33997,2042.62,63.5139576403449,2041.1561170422233,2039.6402795546114,0.8566975666581129,0.00022027885754583032,0
2024-01-03 23:30:00,2042.62,2043.70996,2042.42004,2043.54004,66.39454184690447,2041.6329016337788,2039.994803231465,1.031371790034882,-0.0005236354458706405,0
2024-01-03 23:45:00,2043.48999,2043.98999,2042.94995,2043.050049,63.43110954918195,2041.916331107023,2040.2725528467863,1.1173836882355772,-0.00039649493677185177,0
2024-01-04 00:00:00,2043.040039,2043.21997,2042.28003,2042.88,62.357868286497514,2042.1090648856186,2040.5095934970784,1.15847304792851,-0.00034752897869683164,0
2024-01-04 00:15:00,2042.88,2043.23999,2042.81006,2043.069946,63.13207565696206,2042.301241108495,2040.742352815526,1.1926159816148356,-0.000910387822816161,0
2024-01-04 00:30:00,2043.040039,2043.060059,2042.23999,2042.46997,58.88172434790384,2042.3349868867963,2040.8994089232056,1.157913744683583,-0.0007980533491026565,0
